time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,mag_x,mag_y,mag_z
18:55.0,4.831959011,-0.062647754,7.526187942,-19.97756736,86.51089862,3.686386501,0.473498233,5.985765125,6.196721311
18:55.0,4.070986026,0.1643026,6.383766059,45.86623717,137.9543109,0.062217494,0.455830389,5.989323843,6.200819672
18:55.0,3.258347438,-0.204491726,7.906310002,70.44494503,158.0836837,-19.76960862,0.434628975,6.014234875,6.209016393
18:55.0,3.136576517,0.447990544,8.362069719,75.72111868,168.5418767,-32.04200925,0.409893993,6.021352313,6.229508197
18:55.0,2.896196791,0.476359338,8.854686456,69.94344819,164.8035646,-43.73889807,0.392226148,6.028469751,6.245901639
18:55.0,3.375916054,0.523640662,9.339913078,65.87526989,152.0600067,-57.2400942,0.367491166,6.039145907,6.254098361
18:55.0,3.493147968,0.325059102,9.801793404,61.23843641,147.0049612,-57.62895353,0.335689046,6.046263345,6.258196721
18:55.1,3.722505414,0.438534279,9.965133932,53.8687634,134.9576072,-43.3655931,0.303886926,6.049822064,6.290983607
18:55.1,3.440778879,0.760047281,10.19036452,36.3158204,112.6336787,-27.11127288,0.307420495,6.06405694,6.290983607
18:55.1,2.843544013,0.939716312,10.64579707,26.31772315,103.9311303,-21.7139053,0.28975265,6.06405694,6.286885246
18:55.1,2.760661272,1.544917258,11.08202085,18.18434081,103.1138475,-15.32105782,0.275618375,6.067615658,6.303278689
18:55.1,2.30402676,1.109929078,11.15960661,5.607504482,102.6749364,-8.67934037,0.254416961,6.071174377,6.299180328
18:55.1,2.575487514,0.854609929,10.65913863,-19.71171349,112.830432,-6.595054331,0.236749117,6.078291815,6.295081967
18:55.1,2.455271144,0.391252955,9.801700302,-31.95315767,118.17304,-7.948284819,0.22614841,6.078291815,6.299180328
18:55.1,2.107641596,0.580378251,8.763432493,-33.68936526,107.7753865,-7.232783642,0.212014134,6.081850534,6.278688525
18:55.1,1.550335099,0.608747045,8.189935849,-20.69073685,87.50979983,-7.621642977,0.197879859,6.088967972,6.278688525
18:55.1,1.232746389,0.674940898,8.319978921,-0.177160221,81.48612284,-11.32358385,0.187279152,6.081850534,6.274590164
18:55.2,1.079746863,0.608747045,8.930386673,22.48291212,80.7747841,-14.23225168,0.169611307,6.088967972,6.274590164
18:55.2,1.155348281,0.731678487,9.683766152,34.70387073,73.40410397,-13.37676114,0.16254417,6.088967972,6.274590164
18:55.2,0.895193496,0.81678487,10.00924441,33.82142077,65.26154563,-12.8168037,0.148409894,6.088967972,6.286885246
18:55.2,0.632201831,1.185579196,10.2240049,26.01543232,72.4808771,-12.95679306,0.137809187,6.103202847,6.299180328
18:55.2,0.671373698,1.109929078,10.09684056,19.24220702,81.39531364,-14.60555664,0.127208481,6.099644128,6.295081967
18:55.2,0.856683567,0.826241135,9.950675351,16.16003232,93.13997028,-15.53881905,0.102473498,6.09252669,6.31147541
18:55.2,0.980966131,0.882978723,9.939055217,20.27074521,88.76599377,-14.82331787,0.09540636,6.099644128,6.307377049
18:55.2,1.412287936,0.968085106,10.06142006,16.94188543,86.75305649,-6.688380572,0.091872792,6.096085409,6.303278689
18:55.2,0.800762645,0.656028369,9.992176418,17.930467,84.07418506,1.67987233,0.070671378,6.103202847,6.31147541
18:55.2,0.365090958,1.005910165,9.894934992,11.55446913,66.80530205,1.757644197,0.045936396,6.103202847,6.323770492
18:55.3,-0.069067726,1.204491726,9.632422584,0.102362068,57.36114516,3.593060261,0.053003534,6.099644128,6.31557377
18:55.3,-0.33835354,1.242316785,9.624927259,-9.03245751,39.66848588,4.775192641,0.045936396,6.106761566,6.31147541
18:55.3,-0.424315301,1.195035461,9.734168948,-15.55744129,32.02537814,2.846450336,0.038869258,6.099644128,6.31147541
18:55.3,-0.673069554,1.100472813,9.835701443,-17.12787062,48.70400136,-0.233315601,0.035335689,6.096085409,6.31147541
18:55.3,-0.412725643,0.996453901,9.853758058,-15.14366815,53.18392193,-5.661791926,0.024734982,6.106761566,6.31147541
18:55.3,-0.363855372,0.911347518,9.62849197,-15.31451903,56.07468149,-6.548391211,0.017667845,6.103202847,6.31147541
18:55.3,-0.313661223,0.693853428,9.590925239,-14.62921837,59.93407252,-8.026056686,0.003533569,6.110320285,6.303278689
18:55.3,-0.129864357,0.561465721,10.62045407,-22.23588258,50.3234321,-12.61459685,0.007067138,6.103202847,6.299180328
18:55.3,-0.234560988,0.466903073,9.641453403,-25.02130147,51.83691878,-12.0546394,-0.017667845,6.103202847,6.299180328
18:55.3,-0.606031789,1.119385343,8.60860037,5.621082626,67.45610132,-12.22573751,-0.007067138,6.106761566,6.31147541
18:55.4,-1.782334026,1.582742317,9.783111797,19.53885158,58.96544105,-13.08122805,-0.049469965,6.117437722,6.299180328
18:55.4,-2.180819661,2.055555556,10.28267508,6.429418189,42.36249217,-20.36067481,-0.024734982,6.117437722,6.295081967
18:55.4,-1.813793305,1.84751773,10.43804412,-16.9445429,36.38421978,-17.15647389,-0.042402827,6.103202847,6.299180328
18:55.4,-1.212586808,1.270685579,10.28084145,-26.33137032,40.97008442,-8.04161106,-0.053003534,6.113879004,6.295081967
18:55.4,-0.701597391,1.072104019,9.522352567,-18.59415227,58.93517131,1.446556728,-0.070671378,6.110320285,6.290983607
18:55.4,-0.505265241,0.646572104,9.308826048,-14.74722578,66.53287444,8.523796636,-0.060070671,6.113879004,6.286885246
18:55.4,-0.754019494,0.552009456,9.145490364,-16.75909907,59.31354298,9.81480963,-0.070671378,6.110320285,6.278688525
18:55.4,-1.205305484,0.542553191,9.532685156,-27.92763944,50.52018537,4.806301388,-0.074204947,6.110320285,6.270491803
18:55.4,-1.587378767,0.334515366,9.9702233,-40.72016837,51.57962605,-2.628689109,-0.084805654,6.106761566,6.274590164
18:55.4,-1.6935884,0.391252955,9.951098155,-48.08437595,56.83142483,-11.02805076,-0.098939929,6.110320285,6.262295082
18:55.4,-1.971059615,0.287234043,9.650805147,-46.0808518,73.88841971,-16.31653772,-0.113074205,6.110320285,6.254098361
18:55.5,-2.386199742,0.504728132,9.799930596,-39.56417204,83.75635286,-18.04307317,-0.127208481,6.103202847,6.245901639
18:55.5,-2.37801434,0.646572104,9.90633956,-36.49472781,82.93907005,-15.13440534,-0.137809187,6.096085409,6.241803279
18:55.5,-2.534323559,0.911347518,9.669816517,-32.70013753,83.83202719,-11.01249638,-0.141342756,6.099644128,6.229508197
18:55.5,-3.15511599,1.526004728,10.41543274,-28.45657764,88.03952016,2.846450336,-0.159010601,6.099644128,6.233606557
18:55.5,-2.213614283,0.533096927,9.994119705,-23.27963543,70.39226548,12.87902119,-0.169611307,6.099644128,6.225409836
18:55.5,-2.411607012,0.1643026,9.59758034,-6.682982197,77.263495,11.24581198,-0.183745583,6.103202847,6.229508197
18:55.5,-2.604534906,0.249408983,9.971435993,11.76339698,81.39531364,5.537356939,-0.187279152,6.09252669,6.229508197
18:55.5,-2.92335293,0.438534279,9.855013729,16.9960422,75.35650179,0.342196215,-0.208480565,6.09252669,6.225409836
18:55.5,-3.086807361,0.457446809,9.159953937,14.58870291,65.5491081,-1.539882969,-0.229681979,6.09252669,6.233606557
18:55.5,-2.94388449,0.570921986,9.049480698,9.045066825,57.55789843,-6.95280492,-0.233215548,6.085409253,6.229508197
18:55.6,-3.692322191,0.504728132,9.106676676,-3.238773038,61.75025654,-3.935256476,-0.229681979,6.081850534,6.233606557
18:55.6,-3.700980406,0.410165485,9.421626727,1.187968682,62.76429261,-1.742089823,-0.254416961,6.081850534,6.229508197
18:55.6,-3.868175795,-0.157210402,9.497641967,11.33734851,66.63881851,-3.126429058,-0.272084806,6.085409253,6.225409836
18:55.6,-3.67950322,0.18321513,9.855318491,18.70390137,63.14266428,-13.48564176,-0.265017668,6.085409253,6.229508197
18:55.6,-3.537431412,0.38179669,9.802862294,17.41426248,48.20455075,-8.259372288,-0.272084806,6.078291815,6.229508197
18:55.6,-3.822898904,0.117021277,9.759315061,7.574532278,36.89880525,-6.470619344,-0.279151943,6.074733096,6.233606557
18:55.6,-3.200351332,0.287234043,8.515335955,23.86503809,33.26643722,-10.21922334,-0.28975265,6.078291815,6.241803279
18:55.6,-3.203282774,0.580378251,8.600723221,37.54063548,49.5515539,-6.781706813,-0.300353357,6.074733096,6.25
18:55.6,-3.366453518,0.570921986,9.132185849,39.83225703,61.61404273,-0.04666312,-0.303886926,6.071174377,6.241803279
18:55.6,-3.6537177,0.485815603,9.400777733,31.54163339,69.6052524,2.86200471,-0.310954064,6.074733096,6.254098361
18:55.7,-3.334805114,0.287234043,9.291665165,24.157861,77.49051801,2.86200471,-0.328621908,6.067615658,6.254098361
18:55.7,-3.323499144,0.117021277,9.322684031,24.36276191,90.15840152,2.582025988,-0.328621908,6.053380783,6.262295082
18:55.7,-3.998226681,0.362884161,10.18043681,23.28384026,97.60475598,3.126429058,-0.349823322,6.049822064,6.258196721
18:55.7,-4.815309713,0.438534279,9.942602825,17.67900456,86.60170782,0.699946804,-0.35335689,6.049822064,6.270491803
18:55.7,-4.961164026,0.61820331,9.294809129,21.65591154,85.73902041,-5.210715097,-0.363957597,6.042704626,6.270491803
18:55.7,-5.134505987,0.665484634,9.031201556,24.73024434,80.83532357,-5.195160723,-0.381625442,6.042704626,6.274590164
18:55.7,-5.048922477,0.750591017,8.833296006,23.98190954,73.78247564,-8.523796636,-0.38869258,6.03202847,6.278688525
18:55.7,-4.905999606,0.864066194,8.585483712,18.40714557,73.37383424,-11.38580135,-0.413427562,6.035587189,6.278688525
18:55.7,-4.502070885,0.807328605,8.219044296,16.02748409,75.44731099,-5.692900673,-0.413427562,6.021352313,6.278688525
18:55.7,-4.049082768,0.646572104,6.881971152,28.94812432,87.07088869,7.714969218,-0.424028269,6.024911032,6.282786885
18:55.8,-5.650507224,1.365248227,7.3322456,41.8757343,84.1498594,7.730523591,-0.438162544,6.021352313,6.290983607
18:55.8,-5.875178085,1.743498818,8.144934205,30.11759106,76.4008076,0.622174937,-0.448763251,6.010676157,6.295081967
18:55.8,-5.873475958,1.573286052,8.450727221,18.58584532,72.78357443,0.917708032,-0.45229682,6.003558719,6.290983607
18:55.8,-5.937582281,1.261229314,8.454488852,8.155296214,71.54251535,1.757644197,-0.462897527,6.007117438,6.299180328
18:55.8,-5.783069753,1.176122931,8.247786206,-2.972676015,72.85924877,-1.011034273,-0.469964664,5.992882562,6.307377049
18:55.8,-5.619804447,1.176122931,8.089194632,-7.959459652,81.90989911,-0.513294323,-0.501766784,6.003558719,6.299180328
18:55.8,-5.677049245,1.138297872,8.256914184,-13.24728664,91.6264836,1.415447982,-0.498233216,5.985765125,6.299180328
18:55.8,-5.849918393,1.138297872,7.905485304,-15.95810484,95.9550555,-1.524328595,-0.505300353,5.975088968,6.295081967
18:55.8,-6.263923768,1.242316785,8.114593752,-21.40344422,93.12483541,-3.764158368,-0.512367491,5.971530249,6.290983607
18:55.8,-6.512205208,1.100472813,8.069445344,-29.12250801,93.71509521,-4.572985786,-0.530035336,5.971530249,6.282786885
18:55.8,-7.178138418,0.466903073,7.748902666,-14.18815297,121.8810823,6.95280492,-0.551236749,5.953736655,6.282786885
18:55.9,-6.623763364,0.731678487,6.58313912,-5.056411905,111.8466656,18.46304125,-0.554770318,5.950177936,6.286885246
18:55.9,-6.394311356,0.8356974,6.187407108,-6.207102667,87.81249716,15.81879777,-0.568904594,5.93594306,6.278688525
18:55.9,-6.059069514,1.88534279,3.88784395,-76.80592485,139.9672481,17.93419256,-0.575971731,5.932384342,6.282786885
18:55.9,-6.631570515,0.552009456,6.241666242,-118.9180592,164.9549132,18.49415,-0.590106007,5.925266904,6.270491803
18:55.9,-7.170478844,-0.299054374,7.344468477,-102.1317617,157.0847825,8.741557864,-0.604240283,5.911032028,6.262295082
18:55.9,-6.438128258,-0.544917258,10.69460053,-34.31514769,173.7936754,-4.961845122,-0.632508834,5.896797153,6.254098361
18:55.9,-7.50391253,0.391252955,8.439612187,41.13406406,196.5867848,-24.51369251,-0.650176678,5.879003559,6.237704918
18:55.9,-8.60073628,0.589834515,7.134063647,81.45274888,202.7618105,-31.8398024,-0.671378092,5.839857651,6.254098361
18:55.9,-9.60237268,0.873522459,6.14063001,80.31158865,181.1946253,-18.89856371,-0.689045936,5.825622776,6.241803279
18:55.9,-9.613773211,1.053191489,5.305103058,58.513755,146.914152,-0.04666312,-0.724381625,5.804270463,6.266393443
18:56.0,-8.680309329,0.864066194,5.179940482,37.8499345,116.7352276,16.00545025,-0.720848057,5.797153025,6.262295082
18:56.0,-7.960966841,0.958628842,5.181611363,20.15778625,100.4349761,19.80071737,-0.727915194,5.779359431,6.274590164
18:56.0,-7.961439654,1.005910165,5.377341929,7.784047459,86.58657295,8.72600349,-0.734982332,5.768683274,6.266393443
18:56.0,-8.132322986,0.807328605,5.31236705,3.963666026,75.52298532,-4.495213919,-0.756183746,5.761565836,6.274590164
18:56.0,-8.197658624,0.61820331,5.148142806,13.59471852,66.16963764,-9.17708032,-0.752650177,5.758007117,6.274590164
18:56.0,-8.181004132,0.873522459,4.733405902,21.27643856,74.07003811,-7.061685534,-0.752650177,5.740213523,6.270491803
18:56.0,-8.133930551,0.968085106,4.3886419,22.11110049,92.716194,-5.988433768,-0.759717314,5.736654804,6.274590164
18:56.0,-7.924631853,1.166666667,4.325703502,18.31963385,111.9374748,-5.879553154,-0.77385159,5.729537367,6.278688525
18:56.0,-7.972840186,1.185579196,4.159227607,11.22769751,139.5737416,-15.41438406,-0.777385159,5.708185053,6.274590164
18:56.0,-8.182611697,1.03427896,3.848920482,5.734684819,164.0165515,-29.45998326,-0.787985866,5.693950178,6.270491803
18:56.1,-8.506210867,0.741134752,3.246872098,2.783209858,174.9893299,-33.79965345,-0.80565371,5.676156584,6.274590164
18:56.1,-8.849112283,0.457446809,2.684161903,-3.114667438,166.9678505,-31.34206245,-0.812720848,5.661921708,6.270491803
18:56.1,-9.135903652,0.325059102,2.06051801,-11.22686591,148.4427736,-27.157936,-0.823321555,5.633451957,6.266393443
18:56.1,-9.492285978,0.429078014,2.072851577,-22.60907682,120.0194937,-24.91810622,-0.833922261,5.622775801,6.258196721
18:56.1,-9.984162275,0.637115839,2.419037601,-37.92977383,93.21564461,-26.53576106,-0.858657244,5.601423488,6.25
18:56.1,-10.03170867,0.589834515,3.047821562,-48.38479731,71.27008775,-29.69329886,-0.840989399,5.601423488,6.237704918
18:56.1,-9.714498211,0.561465721,3.555049638,-43.98124433,66.94151585,-24.84033436,-0.851590106,5.583629893,6.229508197
18:56.1,-9.494271794,0.627659574,3.91515294,-30.20954963,77.50565287,-21.37170908,-0.855123675,5.576512456,6.217213115
18:56.1,-9.406513343,0.495271868,3.846929705,-7.552003118,105.4900216,-23.4715495,-0.872791519,5.569395018,6.213114754
18:56.1,-9.790099629,0.438534279,3.203877395,7.363544499,127.2236903,-28.23118776,-0.858657244,5.551601423,6.217213115
18:56.2,-10.02925004,0.343971631,2.383180191,15.12980927,148.0644019,-33.23969601,-0.862190813,5.53024911,6.204918033
18:56.2,-10.06709803,0.287234043,1.599331442,16.88456715,161.8219958,-31.88646552,-0.869257951,5.519572954,6.200819672
18:56.2,-9.990740112,0.334515366,0.83292031,9.180940495,159.3701474,-24.04706131,-0.876325088,5.476868327,6.196721311
18:56.2,-9.653187218,0.192671395,0.320846728,-5.83856029,131.915499,-11.15248574,-0.883392226,5.46975089,6.200819672
18:56.2,-9.10539,0.154846336,0.413846332,-24.18656996,94.86534509,-4.028582717,-0.883392226,5.451957295,6.196721311
18:56.2,-8.845046089,0.050827423,0.804680384,-34.76731081,58.95030618,-5.615128806,-0.886925795,5.444839858,6.196721311
18:56.2,-9.000220556,0.20212766,1.089207171,-30.35398416,41.87817643,-13.56341363,-0.893992933,5.430604982,6.192622951
18:56.2,-8.866145025,0.239952719,1.489695399,-20.92404879,36.98961445,-18.27638877,-0.883392226,5.434163701,6.18852459
18:56.2,-9.086466005,0.18321513,1.639614973,-10.70347671,50.95909651,-20.98284975,-0.886925795,5.427046263,6.192622951
18:56.2,-9.584163637,0.013002364,1.440285494,2.811210326,75.68946886,-25.82025988,-0.890459364,5.419928826,6.18852459
18:56.3,-10.10296021,0.031914894,0.846878448,7.947671459,95.16804243,-29.70885324,-0.886925795,5.409252669,6.176229508
18:56.3,-10.40096298,0.060283688,0.153069576,5.986720331,111.2715407,-31.49760618,-0.886925795,5.384341637,6.172131148
18:56.3,-10.63041499,-0.043735225,-0.128083758,0.304504476,127.6474666,-25.22919369,-0.893992933,5.37366548,6.159836066
18:56.3,-10.45641109,-0.157210402,-0.295457899,-3.942713991,136.7889261,-17.09425639,-0.90459364,5.352313167,6.168032787
18:56.3,-9.957295017,-0.128841608,-0.300732748,-4.518603037,146.8082079,-8.010502313,-0.893992933,5.330960854,6.163934426
18:56.3,-9.40987605,-0.128841608,-0.208107612,-7.103822074,143.7660997,2.86200471,-0.886925795,5.31316726,6.151639344
18:56.3,-8.624063171,0.041371158,-0.247097666,-11.6680111,115.4336291,6.377293104,-0.897526502,5.295373665,6.163934426
18:56.3,-8.335475112,-0.005910165,-0.367229924,-11.09061074,82.71204705,-4.992953869,-0.901060071,5.284697509,6.163934426
18:56.3,-8.765378478,-0.23286052,-0.615719633,-5.797554759,47.61429095,-21.10728474,-0.890459364,5.28113879,6.151639344
18:56.3,-9.436228945,-0.374704492,-0.970560194,2.017845992,21.52178059,-38.06155177,-0.893992933,5.266903915,6.155737705
18:56.3,-10.12827291,-0.317966903,-1.474323623,3.168661682,9.005245745,-44.78104109,-0.890459364,5.263345196,6.143442623
18:56.4,-10.24389726,-0.280141844,-1.787463472,-7.87630159,13.96948205,-43.49002809,-0.897526502,5.266903915,6.143442623
18:56.4,-10.12732729,-0.412529551,-1.914834418,-25.30966997,35.47612777,-33.62855534,-0.886925795,5.256227758,6.131147541
18:56.4,-12.61898903,-1.906619385,0.136059272,-14.02097492,47.02403114,-5.661791926,-0.890459364,5.24911032,6.118852459
18:56.4,-10.70185565,-0.582742317,-2.182065118,10.12643801,54.92443161,15.5077103,-0.893992933,5.245551601,6.135245902
18:56.4,-8.820542898,-0.478723404,-2.123438974,-3.443864975,65.8215357,-1.77319857,-0.883392226,5.231316726,6.135245902
18:56.4,-8.913933559,-0.743498818,-2.257196369,-12.63914744,75.65919912,-6.688380572,-0.883392226,5.231316726,6.139344262
18:56.4,-9.193485153,-0.639479905,-1.647225224,-12.70269583,66.32098631,0.202206855,-0.886925795,5.220640569,6.12704918
18:56.4,-9.666721142,-0.374704492,-1.419512169,-3.682246044,49.83911637,5.599574432,-0.897526502,5.220640569,6.139344262
18:56.4,-9.686023388,-0.365248227,-1.517513035,3.085468685,31.23836507,3.40640778,-0.879858657,5.202846975,6.139344262
18:56.4,-9.760111804,-0.639479905,-1.984906597,7.01746784,9.17172928,0.357750589,-0.879858657,5.199288256,6.143442623
18:56.5,-9.758409676,-0.809692671,-2.091130748,3.291109527,11.9868145,11.72799756,-0.876325088,5.1886121,6.139344262
18:56.5,-9.856150219,-0.639479905,-2.239004459,-1.721857795,30.6329704,22.50717834,-0.883392226,5.1886121,6.143442623
18:56.5,-9.754857844,-0.204491726,-2.371896388,-10.21022477,57.13412216,31.45094306,-0.879858657,5.185053381,6.143442623
18:56.5,-9.781252288,0.514184397,-2.221860284,-18.60387382,73.2073507,34.37516527,-0.879858657,5.181494662,6.143442623
18:56.5,-10.10173089,-0.091016548,-2.153743893,-31.02782223,101.6154957,6.548391211,-0.865724382,5.170818505,6.159836066
18:56.5,-8.805590534,-0.053191489,-0.921222112,-50.08175006,86.08712235,21.4805897,-0.869257951,5.15658363,6.155737705
18:56.5,-8.626332675,0.268321513,-1.632544965,-56.58680066,91.08162839,31.88646552,-0.865724382,5.142348754,6.163934426
18:56.5,-9.456140116,0.656028369,-1.755653082,-66.7127451,81.90989911,21.96277527,-0.865724382,5.117437722,6.180327869
18:56.5,-9.877574391,0.542553191,-3.104074681,-67.63898061,54.197958,7.108348654,-0.851590106,5.117437722,6.176229508
18:56.5,-8.897710332,-1.405437352,-4.271585323,-37.97292021,43.24031444,21.02951287,-0.883392226,5.117437722,6.18852459
18:56.6,-9.11769461,-0.535460993,-3.954357469,-17.49315716,64.33831876,34.43738276,-0.865724382,5.106761566,6.192622951
